Date,BZ=F,CC=F,CL=F,CT=F,GC=F,GF=F,HE=F,HG=F,HO=F,KC=F,KE=F,LBR=F,LE=F,NG=F,OJ=F,PA=F,PL=F,RB=F,SB=F,SI=F,ZC=F,ZL=F,ZM=F,ZO=F,ZR=F,ZS=F,ZW=F
2025-09-16,68.47000122070312,7371.0,64.5199966430664,66.38999938964844,3688.89990234375,358.32501220703125,97.375,4.632999897003174,2.3935000896453857,422.25,523.5,572.5,233.4499969482422,3.102999925613404,268.95001220703125,1179.9000244140625,1398.5,2.041599988937378,15.899999618530272,42.47100067138672,429.5,52.68999862670898,285.79998779296875,319.0,11.739999771118164,1049.75,534.0
2025-09-17,67.94999694824219,7385.0,64.05000305175781,65.86000061035156,3681.800048828125,355.0249938964844,97.3249969482422,4.571000099182129,2.35479998588562,388.5499877929688,516.25,567.0,231.1000061035156,3.0999999046325684,253.9499969482422,1154.4000244140625,1372.699951171875,2.028700113296509,15.539999961853027,41.72200012207031,426.75,51.2400016784668,283.8999938964844,321.0,11.59000015258789,1043.75,528.25
2025-09-18,67.44000244140625,7233.0,63.56999969482422,65.19000244140625,3643.699951171875,358.17498779296875,97.4749984741211,4.540999889373779,2.3399999141693115,385.8500061035156,510.0,573.5,232.375,2.938999891281128,240.3500061035156,1168.0,1397.4000244140625,2.011399984359741,15.380000114440918,41.70700073242188,423.75,50.56999969482422,283.0,321.5,11.520000457763672,1037.5,524.25
2025-09-19,66.68000030517578,7243.0,62.68000030517578,64.94000244140625,3671.5,359.1499938964844,97.9749984741211,4.568999767303467,2.2988998889923096,366.5,507.25,568.0,233.5749969482422,2.888000011444092,243.75,1150.800048828125,1414.300048828125,1.970700025558472,15.460000038146973,42.5359992980957,424.0,50.02999877929688,282.8999938964844,321.25,11.5,1025.5,522.5
2025-09-22,66.56999969482422,6959.0,62.63999938964844,64.31999969482422,3740.699951171875,362.7250061035156,98.8000030517578,4.572999954223633,2.29229998588562,367.3500061035156,502.25,569.0,237.1499938964844,2.805999994277954,238.6999969482422,1193.699951171875,1423.699951171875,1.9781999588012693,15.25,43.79899978637695,421.75,49.16999816894531,278.8999938964844,310.0,11.46500015258789,1011.0,510.75
2025-09-23,67.62999725341797,6992.0,63.40999984741211,64.52999877929688,3780.60009765625,364.8500061035156,100.5250015258789,4.584499835968018,2.328000068664551,350.1499938964844,511.5,579.5,235.6000061035156,2.852999925613404,244.75,1232.300048828125,1504.199951171875,1.999099969863892,15.65999984741211,44.19200134277344,426.25,49.34999847412109,275.1000061035156,308.5,11.479999542236328,1012.0,520.5
2025-09-24,69.30999755859375,7048.0,64.98999786376953,64.04000091552734,3732.10009765625,365.375,99.4250030517578,4.752500057220459,2.37719988822937,367.75,506.75,586.5,234.0500030517578,2.8580000400543213,244.4499969482422,1221.4000244140625,1484.5,2.0188000202178955,15.640000343322754,43.777000427246094,424.25,49.290000915527344,271.70001220703125,308.75,11.43000030517578,1009.0,519.5
2025-09-25,69.41999816894531,6925.0,64.9800033569336,63.83000183105469,3736.89990234375,365.4249877929688,100.0999984741211,4.699999809265137,2.426500082015991,371.3500061035156,512.25,583.5,232.0500030517578,2.9040000438690186,242.3500061035156,1264.4000244140625,1530.699951171875,2.00219988822937,15.760000228881836,44.696998596191406,425.75,49.7400016784668,268.6000061035156,313.0,11.369999885559082,1012.25,527.0
2025-09-26,70.12999725341797,6908.0,65.72000122070312,63.95000076293945,3775.300048828125,357.0,101.5,4.715499877929688,2.4289000034332275,378.0499877929688,505.5,594.0,231.8000030517578,2.8350000381469727,240.75,1291.4000244140625,1582.699951171875,2.037600040435791,15.869999885559082,46.22100067138672,422.0,49.59999847412109,268.79998779296875,309.0,11.244999885559082,1013.75,519.75
2025-09-29,67.97000122070312,6998.0,63.45000076293945,63.04999923706055,3820.89990234375,356.20001220703125,101.1500015258789,4.841000080108643,2.356600046157837,372.2000122070313,508.25,594.5,231.3249969482422,3.2669999599456787,237.6999969482422,1265.699951171875,1609.300048828125,1.995100021362305,16.020000457763672,46.61199951171875,421.5,49.11000061035156,268.1000061035156,308.25,11.359999656677246,1010.5,519.5
2025-09-30,67.0199966430664,6749.0,62.369998931884766,63.31999969482422,3840.800048828125,361.0249938964844,99.8499984741211,4.804999828338623,2.3324999809265137,374.8500061035156,497.75,613.0,231.8500061035156,3.302999973297119,243.5500030517578,1263.5,1584.5999755859375,1.972900032997132,16.100000381469727,46.25299835205078,415.5,48.869998931884766,265.70001220703125,307.5,11.164999961853027,1001.75,508.0
2025-10-01,65.3499984741211,6675.0,61.77999877929688,63.150001525878906,3867.5,358.9750061035156,98.4250030517578,4.83050012588501,2.3018999099731445,383.8999938964844,495.5,609.0,231.1000061035156,3.4760000705718994,229.5,1250.5,1569.9000244140625,1.8859000205993648,16.1299991607666,47.290000915527344,416.5,49.75,264.70001220703125,303.75,11.074999809265137,1013.0,509.25
2025-10-02,64.11000061035156,6481.0,60.47999954223633,62.650001525878906,3839.699951171875,354.29998779296875,98.6750030517578,4.8979997634887695,2.243499994277954,378.1000061035156,499.0,613.5,230.5249938964844,3.441999912261963,231.8500061035156,1239.800048828125,1563.800048828125,1.8509999513626096,16.399999618530273,46.0,421.75,49.81999969482422,271.29998779296875,299.75,11.010000228881836,1023.75,514.75
2025-10-03,64.52999877929688,6190.0,60.880001068115234,62.86000061035156,3880.800048828125,357.17498779296875,98.9749984741211,5.058000087738037,2.236299991607666,390.75,497.0,615.5,231.0249938964844,3.3239998817443848,233.1000061035156,1273.0,1619.300048828125,1.8604999780654907,16.469999313354492,47.59700012207031,419.0,49.43000030517578,270.70001220703125,299.25,11.109999656677246,1018.0,515.25
2025-10-06,65.47000122070312,6283.0,61.68999862670898,62.70000076293945,3948.5,362.3999938964844,98.3249969482422,4.986999988555908,2.24429988861084,381.3500061035156,495.5,615.5,231.875,3.3570001125335693,224.6999969482422,1326.800048828125,1634.9000244140625,1.901600003242493,16.809999465942383,48.08200073242188,421.75,49.790000915527344,268.79998779296875,288.75,11.03499984741211,1017.75,512.75
2025-10-07,65.44999694824219,6179.0,61.72999954223633,62.02000045776367,3976.60009765625,365.5,97.8499984741211,5.047999858856201,2.265300035476685,375.3999938964844,492.0,602.5,233.1000061035156,3.497999906539917,212.3999938964844,1347.5999755859375,1626.5999755859375,1.8939000368118288,16.6299991607666,47.17900085449219,419.75,50.52999877929688,268.8999938964844,287.75,10.890000343322754,1022.0,506.75
2025-10-08,66.25,6000.0,62.54999923706055,62.470001220703125,4043.300048828125,369.5,97.625,5.046000003814697,2.291300058364868,385.1000061035156,493.25,601.5,233.8500061035156,3.3329999446868896,209.3999938964844,1454.199951171875,1678.0,1.909500002861023,16.290000915527344,48.65599822998047,422.0,50.970001220703125,270.79998779296875,287.25,10.725000381469728,1029.5,507.25
2025-10-09,65.22000122070312,5945.0,61.5099983215332,62.02999877929688,3946.300048828125,374.0249938964844,97.0,5.075500011444092,2.2802999019622803,377.25,489.75,610.0,235.0249938964844,3.2690000534057617,205.5500030517578,1430.5,1634.0999755859375,1.882599949836731,16.260000228881836,46.84999847412109,418.25,50.380001068115234,269.70001220703125,295.75,10.885000228881836,1022.25,506.5
2025-10-10,62.72999954223633,5848.0,58.900001525878906,63.84000015258789,3975.89990234375,375.5,97.0,4.848499774932861,2.204400062561035,373.0499877929688,483.0,610.5,238.4750061035156,3.1059999465942383,203.6000061035156,1447.5999755859375,1600.699951171875,1.8203999996185305,16.100000381469727,46.9379997253418,413.0,49.400001525878906,267.3999938964844,297.25,10.68000030517578,1006.75,498.5
2025-10-13,63.31999969482422,5822.0,59.4900016784668,63.59000015258789,4108.60009765625,375.5,97.4250030517578,5.100500106811523,2.2497000694274902,385.2000122070313,481.25,615.5,240.5749969482422,3.118000030517578,204.1499938964844,1509.4000244140625,1669.5999755859375,1.8437999486923216,15.609999656677246,50.130001068115234,410.75,50.040000915527344,266.5,297.75,10.71500015258789,1007.75,496.75
2025-10-14,62.38999938964844,5899.0,58.70000076293945,63.5099983215332,4138.7001953125,380.1749877929688,97.4749984741211,4.980500221252441,2.1975998878479004,399.6499938964844,488.5,619.0,241.8249969482422,3.0280001163482666,203.1000061035156,1569.4000244140625,1655.0999755859375,1.82860004901886,15.880000114440918,50.31399917602539,413.0,49.91999816894531,267.0,296.25,10.725000381469728,1006.5,500.25
2025-10-15,61.90999984741211,5809.0,58.27000045776367,63.7599983215332,4176.89990234375,379.7250061035156,83.5999984741211,4.9720001220703125,2.174799919128418,394.8999938964844,488.25,626.5,242.1750030517578,3.0160000324249268,193.0,1569.0999755859375,1668.699951171875,1.834400057792664,15.6899995803833,51.073001861572266,416.75,50.79999923706055,275.8999938964844,293.0,10.585000038146973,1006.5,498.75
2025-10-16,61.060001373291016,5991.0,57.459999084472656,63.72999954223633,4280.2001953125,379.6749877929688,82.5999984741211,4.958000183105469,2.1535000801086426,393.7999877929688,488.75,627.5,243.9499969482422,2.937999963760376,193.3000030517578,1655.0,1734.9000244140625,1.8116999864578247,15.800000190734863,53.02299880981445,421.75,50.869998931884766,276.8999938964844,291.5,10.6899995803833,1010.75,502.5
2025-10-17,61.290000915527344,5895.0,57.540000915527344,64.27999877929688,4189.89990234375,371.9500122070313,82.375,4.93149995803833,2.180000066757202,397.4500122070313,491.5,634.0,240.25,3.007999897003174,183.3000030517578,1499.199951171875,1602.300048828125,1.8377000093460083,15.5,49.86399841308594,422.5,51.130001068115234,281.0,295.0,10.619999885559082,1019.5,503.75
2025-10-20,61.0099983215332,5899.0,57.52000045776367,64.16000366210938,4336.39990234375,372.9500122070313,82.07499694824219,4.998000144958496,2.192100048065185,406.0499877929688,490.0,610.0,241.8500061035156,3.3970000743865967,186.4499969482422,1514.800048828125,1634.9000244140625,1.830199956893921,15.720000267028809,51.11899948120117,423.25,51.310001373291016,285.0,299.75,10.479999542236328,1031.75,504.75
2025-10-21,61.31999969482422,5916.0,57.81999969482422,64.41999816894531,4087.699951171875,372.9249877929688,83.2750015258789,4.929999828338623,2.2058000564575195,413.5499877929688,485.0,613.0,243.6750030517578,3.4739999771118164,185.8999938964844,1412.5999755859375,1504.0,1.8252999782562256,15.239999771118164,47.45000076293945,419.75,50.650001525878906,286.8999938964844,301.5,10.470000267028809,1030.75,500.25
2025-10-22,62.59000015258789,6298.0,58.5,63.7400016784668,4044.39990234375,365.0750122070313,82.4000015258789,4.960999965667725,2.249599933624268,420.8500061035156,488.5,599.5,239.0500030517578,3.450000047683716,175.89999389648438,1439.699951171875,1536.0,1.8650000095367432,15.100000381469728,47.46099853515625,423.0,50.06999969482422,290.0,302.0,10.260000228881836,1034.75,503.75
2025-10-23,65.98999786376953,6339.0,61.790000915527344,64.06999969482422,4125.5,363.3500061035156,81.7750015258789,5.081999778747559,2.4030001163482666,410.1499938964844,500.0,584.5,239.7250061035156,3.344000101089477,195.8999938964844,1470.9000244140625,1587.5999755859375,1.926900029182434,15.289999961853027,48.48199844360352,428.0,50.869998931884766,292.29998779296875,307.5,10.239999771118164,1044.75,513.0
2025-10-24,65.94000244140625,6319.0,61.5,64.19999694824219,4118.39990234375,354.29998779296875,81.9000015258789,5.093500137329102,2.40310001373291,403.0,501.5,589.5,233.75,3.303999900817871,193.3000030517578,1463.5999755859375,1593.9000244140625,1.922700047492981,14.970000267028809,48.37699890136719,423.25,50.27000045776367,294.1000061035156,309.0,10.15999984741211,1041.75,512.5
2025-10-27,65.62000274658203,6182.0,61.310001373291016,64.55999755859375,4001.89990234375,345.5,81.5,5.140500068664551,2.436100006103516,390.1000061035156,514.25,576.0,228.8249969482422,3.441999912261963,193.6999969482422,1415.9000244140625,1578.4000244140625,1.920400023460388,14.460000038146973,46.5620002746582,428.75,50.77000045776367,298.20001220703125,297.0,10.28499984741211,1067.25,526.0
2025-10-28,64.4000015258789,6002.0,60.150001525878906,65.05000305175781,3966.199951171875,344.1000061035156,80.82499694824219,5.140500068664551,2.387200117111206,387.8999938964844,520.0,566.5,227.5,3.345000028610229,184.25,1402.699951171875,1577.0,1.9251999855041504,14.369999885559082,47.125,432.0,50.2599983215332,306.5,291.0,10.28499984741211,1078.25,529.0
2025-10-29,64.91999816894531,6044.0,60.47999954223633,66.01000213623047,3983.699951171875,347.875,80.7750015258789,5.233500003814697,2.424299955368042,390.7000122070313,522.75,550.5,231.3999938964844,3.375999927520752,182.0500030517578,1429.5,1591.300048828125,1.9737000465393064,14.420000076293944,47.72100067138672,434.0,50.15999984741211,308.70001220703125,289.5,10.015000343322754,1080.25,532.25
2025-10-30,65.0,6058.0,60.56999969482422,65.12000274658203,4001.300048828125,347.2749938964844,80.82499694824219,5.078000068664551,2.4600000381469727,392.0,513.0,543.0,235.2749938964844,3.9560000896453857,172.8000030517578,1461.5,1608.300048828125,2.0034000873565674,14.279999732971191,48.428001403808594,430.25,49.650001525878906,315.6000061035156,283.0,10.234999656677246,1091.25,524.25
2025-10-31,65.06999969482422,6151.0,60.97999954223633,65.54000091552734,3982.199951171875,338.875,81.2750015258789,5.065499782562256,2.4312000274658203,392.0499877929688,524.5,539.0,236.6000061035156,4.124000072479248,168.8000030517578,1444.699951171875,1569.800048828125,1.9931000471115112,14.43000030517578,47.99399948120117,431.5,48.68000030517578,321.6000061035156,289.75,10.265000343322754,1099.75,534.0
2025-11-03,64.88999938964844,6559.0,61.04999923706055,65.68000030517578,4000.300048828125,342.57501220703125,80.5999984741211,5.046999931335449,2.4052999019622803,406.6499938964844,531.75,545.0,232.1999969482422,4.265999794006348,174.5500030517578,1446.9000244140625,1574.0,1.916100025177002,14.649999618530272,47.88800048828125,434.25,49.84000015258789,320.79998779296875,296.25,10.234999656677246,1119.75,543.5
2025-11-04,64.44000244140625,6600.0,60.560001373291016,65.19999694824219,3947.699951171875,334.9750061035156,79.92500305175781,4.926000118255615,2.4446001052856445,405.25,536.5,544.0,227.7749938964844,4.3429999351501465,185.3500061035156,1412.9000244140625,1542.300048828125,1.9227999448776243,14.220000267028809,47.130001068115234,431.5,49.52999877929688,317.3999938964844,302.0,10.199999809265137,1108.25,550.25
2025-11-05,63.52000045776367,6396.0,59.59999847412109,65.2300033569336,3980.300048828125,325.7250061035156,80.5999984741211,4.9629998207092285,2.432499885559082,413.6000061035156,540.0,537.0,220.5249938964844,4.23199987411499,185.1499938964844,1442.4000244140625,1553.5,1.9092999696731567,14.109999656677246,47.86299896240234,435.25,49.68999862670898,324.79998779296875,301.0,9.94499969482422,1119.75,554.75
2025-11-06,63.380001068115234,6185.0,59.43000030517578,64.54000091552734,3979.89990234375,322.04998779296875,78.9749984741211,4.945499897003174,2.4960999488830566,396.75,522.25,538.0,218.7749938964844,4.35699987411499,177.3000030517578,1388.0999755859375,1528.300048828125,1.9656000137329104,14.1899995803833,47.79399871826172,428.75,49.34999847412109,312.70001220703125,294.5,10.015000343322754,1091.75,535.5
2025-11-07,63.630001068115234,6013.0,59.75,63.619998931884766,3999.39990234375,326.3999938964844,79.4000015258789,4.938000202178955,2.482100009918213,407.7999877929688,519.25,533.5,221.3500061035156,4.315000057220459,168.39999389648438,1397.300048828125,1539.300048828125,1.9402999877929688,14.100000381469728,48.016998291015625,427.25,49.68000030517578,317.1000061035156,291.75,10.024999618530272,1101.75,527.75
2025-11-10,64.05999755859375,6102.0,60.130001068115234,64.30999755859375,4111.7998046875,335.6499938964844,82.7750015258789,5.086999893188477,2.5104000568389893,414.75,527.0,528.5,228.5500030517578,4.3379998207092285,181.6999969482422,1443.0999755859375,1591.0999755859375,1.9710999727249143,14.199999809265137,50.17699813842773,429.75,50.58000183105469,320.0,298.0,10.125,1116.0,535.75
2025-11-11,65.16000366210938,5829.0,61.040000915527344,63.880001068115234,4106.7998046875,337.67498779296875,82.3499984741211,5.048500061035156,2.575700044631958,422.7000122070313,523.75,507.0,227.1999969482422,4.565000057220459,176.60000610351562,1467.5999755859375,1589.4000244140625,2.01200008392334,14.25,50.61800003051758,432.0,51.09999847412109,316.8999938964844,305.0,10.335000038146973,1113.25,536.0
2025-11-12,62.709999084472656,5625.0,58.4900016784668,63.29999923706055,4204.39990234375,339.0249938964844,80.625,5.089499950408936,2.481600046157837,403.6499938964844,525.5,509.0,225.2749938964844,4.5329999923706055,169.8000030517578,1499.9000244140625,1622.300048828125,1.955399990081787,14.520000457763672,53.33200073242188,435.25,50.619998931884766,321.0,306.25,10.28499984741211,1120.5,536.0
2025-11-13,63.0099983215332,5487.0,58.68999862670898,62.900001525878906,4186.89990234375,337.0,78.07499694824219,5.087500095367432,2.4646999835968018,401.7000122070313,525.75,514.5,219.0,4.645999908447266,165.6999969482422,1470.4000244140625,1603.9000244140625,1.959699988365173,14.4399995803833,53.07400131225586,441.5,50.25,328.3999938964844,311.75,10.125,1132.0,535.75
